time_value,Illinois,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Indiana,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nevada,New Hampshire,New Jersey,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,South Carolina,Tennessee,Texas,Utah,Virginia,Wisconsin,Wyoming
2021-01-04,337.7787383,310.9998201000001,769.6525225000001,602.3054774,713.1869633000001,288.70198419999997,377.73340840000003,497.55382199999997,444.08785919999997,558.570542,77.75375509999999,344.57032169999997,494.18552579999994,524.1943095,460.6844691,465.8884494,270.194002,307.45721219999996,516.916189,227.1697692,239.5117707,525.4170674,445.0261950000001,468.0756486000001,413.5331466,380.73167609999996,490.510931,465.9543888,219.91117309999998,447.9434529999999,610.1312229,186.44316740000002,405.4366752000001,525.5229933,645.5506259000001,420.0436371,585.9602773,365.0633839999999,304.0467849,266.68818949999996
2021-01-11,385.610194,277.613237,893.9527066,712.5081154000001,756.4880792,334.83922759999996,525.9779530999999,564.2024146000001,516.7644007000001,640.8949381,108.56797139999999,382.7488058,557.8432114,502.97441649999996,593.6183815999999,560.7180149999999,270.3485675,361.5297057,645.1803054,234.67017669999998,245.2811703,559.8434857,429.5110371,551.7948329999999,429.0136874,474.3581495,591.8033131999999,558.2359332000001,208.05763329999996,492.08039199999996,718.5644969,192.61463249999997,476.56879850000007,618.9809163,656.9834475,507.4959394,675.3303527999999,418.04018410000003,412.9383628,367.9846778
2021-01-18,307.3517997,223.98074239999997,697.1864207000001,525.2890426,655.0230875999999,229.79761939999997,471.3795815,521.9950625,417.3086917,527.1046722000001,70.0778816,290.92792049999997,375.59106610000003,415.71072889999994,512.8370064,467.5029783,315.8929327,305.9545209,528.0134803999999,171.3831911,173.1731969,459.18377669999995,333.7208781,399.7439345,351.0274285,460.59773910000007,549.2125470999999,429.3345903,144.2554577,394.3226232,543.9633358,170.78835420000001,357.827514,647.9444389,440.76857370000005,504.0264797000001,536.5122824,502.45833719999996,298.2003907,397.19882959999995
2021-01-25,258.5813102,170.0261472,655.0380448000001,410.4573404,406.02947389999997,195.0679776,379.7294691,439.63424399999997,362.9819514,465.6948723,59.1326547,245.1676681,303.762291,332.1430226,427.941163,344.2390811,234.7902922,246.4413467,438.7709481,142.80762000000001,149.08061070000002,377.98479570000006,272.11036950000005,290.0652878,306.0145285,403.91242379999994,474.2052139,460.4170828,122.8262049,321.4684206,456.0409346,111.7404084,281.32117220000003,574.0277959,329.2659586,446.97073399999994,379.8602963,373.3049859,225.3176298,232.5150086
2021-02-01,189.2964669,137.6533902,461.50315820000003,389.1078829,318.46614410000007,165.314472,290.18787139999995,339.30192530000005,317.1996979,388.8976086,47.8320632,171.4367351,224.47232429999997,257.5669958,372.3490151,336.87682950000004,184.94364670000002,206.3805916,329.79989779999994,125.7806736,119.225601,355.9407387,226.20322560000002,230.9879459,248.7786133,375.96943419999997,419.7804225,357.11378270000006,105.31693720000001,260.1764767,405.04594190000006,112.83725350000002,304.445175,469.50579150000004,272.403836,487.7360287,305.9806227,337.82419170000003,179.06082220000002,170.86590379999998
2021-02-08,154.7166124,176.52836760000002,279.4890075,358.9810599,229.7038732,157.97940630000002,275.0909052,250.16328389999998,260.4895195,291.46545699999996,37.8818569,136.4597001,182.87321910000003,217.2417165,319.28073730000006,245.3653335,138.9484506,147.24721830000001,273.8782525,98.4492636,108.7789989,222.6989072,174.85029780000002,173.4719792,190.88397279999998,274.4987797,312.1357976,358.2457702,65.8557524,197.2425554,357.4171212,95.39062410000001,204.9165259,430.9472522,241.6059396,313.17650879999997,243.5167586,269.8891795,145.21688659999998,124.8437305
2021-02-15,123.0265191,86.4656973,211.83331829999997,197.16075320000004,158.8139507,139.3490285,182.8222948,234.6046833,217.491011,215.7979768,29.282035799999996,99.8952879,131.8736045,154.0940453,239.61131509999996,159.40781669999998,93.17545360000001,118.10161560000002,203.7694816,72.8135249,96.98901009999999,191.01478840000001,114.2801778,132.20706140000001,176.0260562,255.60742729999998,295.8714523,236.51937210000003,59.9757745,163.5307033,235.405949,71.79052159999999,182.55915120000003,395.0717128,184.91806240000003,228.68959220000002,204.1306769,241.113417,107.12102810000002,60.44703330000001
2021-02-22,95.9759381,182.89224289999999,146.4144036,79.55725120000001,110.5895999,119.23786270000001,143.15410210000002,187.5742926,192.9526433,188.9259372,25.941609299999996,115.0027396,99.2753022,145.9260314,178.79274579999998,91.4899691,67.91883220000001,86.8753634,162.41212470000002,73.3553368,95.8400604,97.54663819999999,98.1541556,76.66671219999999,172.95200460000004,244.04519919999998,266.647346,192.6076871,87.41567130000001,120.69390299999999,141.8313935,62.9729008,142.88224259999998,317.5713487,109.31002549999998,118.4914872,163.60609110000001,159.84982599999998,86.9758282,131.1975382
2021-03-01,96.79420820000001,127.5541967,112.47202509999998,222.7339052,94.19560689999999,147.13177399999998,205.0038712,201.66009839999998,174.8375949,201.8577562,26.936630000000005,102.7963565,86.67713899999998,87.994907,169.7470166,126.14852199999999,86.5835493,94.719081,174.0316416,93.3020486,99.6757841,138.8708184,85.6857494,90.3367122,140.74765330000002,263.2968156,270.64491009999995,164.13819940000002,70.55973469999999,115.4173399,127.86429200000002,62.5249469,145.2603539,237.38798470000003,139.45450110000002,184.86579310000002,135.9742931,138.5706618,85.518516,98.05470460000001
2021-03-08,92.7743567,136.4082841,126.8763137,80.58017740000001,78.63477599999999,126.5212727,134.10154490000002,150.2823749,172.0216413,151.9231949,28.642379599999998,101.09950509999999,81.7622268,73.58076469999999,132.08998110000002,81.47989009999999,86.65761569999998,88.06430590000002,142.17588719999998,107.7002033,92.852792,89.5581953,69.0070206,76.88976600000001,107.7381933,252.4100829,257.4782891,120.1416154,74.08772150000001,92.7973885,109.02377740000001,40.740237,132.91607919999998,167.4958413,119.2274999,130.41897179999998,111.3272218,109.63192969999999,71.0139724,74.1849954
2021-03-15,84.1785481,134.7481427,82.78760319999999,69.5919712,56.6880608,124.02459559999998,160.41581040000003,207.84163909999998,144.1427795,91.8019084,33.7596286,128.5228142,77.4394729,56.489710200000005,124.406695,70.52262089999999,94.2864488,99.4583376,161.30964859999997,152.97161350000002,136.72498489999998,108.872025,59.676036,98.079859,128.30506309999998,290.1139796,250.2537134,106.7086961,76.04771419999999,90.77912440000001,93.19774520000001,53.636596700000005,139.9174263,143.1955294,129.1014129,111.4787258,107.38861349999999,107.94403110000002,65.973386,72.81119910000001
2021-03-22,103.0384833,118.83845439999999,45.2205721,54.347073,52.227594,112.6776279,184.56533380000002,183.92617009999998,145.29308749999998,108.48722269999999,46.623824,115.1122139,80.66673449999999,50.243581799999994,100.7537884,75.36620740000001,106.35926160000001,109.7625054,180.02272850000003,226.9490311,144.2019945,69.13205070000001,67.5764865,59.364124999999994,141.77233729999998,319.1940531,191.77447149999998,112.1045036,91.46632280000001,92.8230442,68.6799556,45.17262389999999,166.81198700000002,153.6017354,128.5060741,87.66122159999999,98.0959598,117.5941553,70.2424539,69.2049842
2021-03-29,131.12977700000002,103.62049159999998,50.596915599999996,42.9298979,48.8466823,145.0999954,246.61189770000001,199.9373739,166.4173414,93.73467849999999,47.192407100000004,109.6384995,93.51656489999999,52.16546749999999,94.07558329999999,61.115299300000004,102.80407740000001,138.2145586,219.87143400000002,359.5926577,180.8623202,59.424575999999995,78.92322399999999,61.785850100000005,189.5665221,351.6628612,382.21986949999996,120.09444930000001,122.5648724,101.9822005,62.299301400000004,57.9511008,214.8201076,150.7270929,116.84614439999999,97.63712180000002,91.326477,122.7160548,79.99787409999999,78.99328210000002
2021-04-05,152.110859,239.3370502,59.5305388,35.967401,47.612179499999996,165.76215210000004,230.9807743,220.4073939,174.5109076,81.9419801,60.483039899999994,113.4700996,102.02883719999998,46.880281999999994,93.31618889999999,60.9646099,144.8737577,150.4837841,220.33563420000002,470.5136329,195.1799979,49.3126232,67.26762120000001,66.4062463,203.8389051,334.9668687000001,273.68574789999997,110.62348649999998,140.46613849999997,118.1026573,55.918647199999995,69.8808229,237.4199871,122.6705813,106.4349743,70.4647997,84.864698,112.47225590000001,87.43873939999999,58.214614499999996
2021-04-12,186.44642739999998,160.7570245,71.76542549999999,37.089319999999994,58.107993,182.5501543,222.54671480000002,237.9386489,186.53392540000002,89.0194665,50.24854200000001,101.5374021,121.3627985,50.7240532,85.78924880000001,66.51858920000001,168.1305878,157.32020310000001,215.8677052,510.326788,289.8180807,45.8745592,71.6405042,95.1482972,227.18705980000004,291.9490755,257.6903203,117.9248064,142.9487957,123.6614354,58.707043299999995,87.75182970000002,238.61686540000002,133.3450875,114.595473,85.36564069999999,85.3877944,124.4505163,109.9156388,78.8215576
2021-04-19,174.7364256,164.0773073,56.8221553,42.533926400000006,44.1118817,197.5990919,192.0154197,265.70491350000003,217.60144050000002,97.38546610000002,48.756011,84.0762531,132.58419410000002,53.3323267,93.60654559999999,75.8613296,243.6041863,147.69307170000002,186.7391284,519.7783988,240.7314246,57.4358919,-75.3631444,82.5298358,186.93162070000002,282.3345253,215.71848379999997,134.9423531,130.2741768,114.75028640000001,47.1515278,111.79988609999998,267.3575914,126.5800952,158.6795906,78.608322,82.0953641,119.30533549999997,102.59478740000002,66.9725653
2021-04-26,150.7047054,154.9465296,67.83085840000001,41.5110005,33.9183436,209.8586382,155.5240559,193.75583329999998,179.2593784,87.9457055,42.2883769,81.99624179999999,99.0236351,53.366646,80.92018959999999,66.32484579999999,182.20319220000005,118.1511549,140.5801982,360.2448387,208.13661249999998,59.458282600000004,72.745917,87.5326096,149.1646997,88.3773038,155.9929123,125.0563282,131.1888402,93.1736749,40.896477,135.0699173,213.25556070000002,105.0777688,104.7941623,79.6505296,83.6954238,91.0068408,85.4499365,75.55879159999999
2021-05-03,147.8208989,125.20232980000002,68.6123819,46.097668999999996,33.5195435,197.44412559999998,101.5460755,162.9494665,155.31917090000002,84.7711072,52.451801999999994,71.10355,118.06151720000001,59.6127744,95.66137789999999,62.60066590000001,154.57644800000003,94.04204419999999,117.0655455,267.7555082,192.6699853,47.6272977,81.76803620000001,81.5420271,123.32802690000001,136.3036965,119.8441768,110.3310564,124.6555313,88.05959909999999,40.0423736,131.014755,178.0610788,101.1682548,92.5969756,78.7139052,78.8644747,81.4382014,88.07309880000001,81.05397640000001
2021-05-10,116.09902819999999,95.3197847,65.93094749999999,46.8566141,32.1046916,163.04163479999997,84.34059429999999,120.08402849999999,120.77772579999998,63.10914340000001,46.339532299999995,60.429807,101.59952249999999,44.374966799999996,81.70191940000001,75.9474378,157.5391015,64.2689441,89.0249383,190.9787283,152.2269646,42.9757994,57.1075768,80.96846049999999,94.783261,79.4044744,86.8965955,93.69083890000002,99.6982917,71.17801700000001,36.2491499,115.4306712,129.6696444,79.30180669999999,71.4987467,53.3705549,71.35650290000001,58.913484499999996,74.27149379999999,81.3974254
2021-05-17,85.98192020000002,65.71392990000001,53.54784099999999,41.6759884,26.3436788,141.1741856,58.8697349,84.8188453,100.665743,52.1941281,44.349491,63.0024528,84.2788988,39.6732108,82.95268689999999,66.2602646,125.6165095,46.4843468,64.7849723,139.3259756,107.1881459,45.537494099999996,48.865749,73.3209082,71.2155313,34.450261100000006,65.97273510000001,72.68303610000001,79.5757007,62.4379074,24.191220700000002,96.8995218,99.30178959999998,76.7912857,58.009239099999995,48.6397508,66.83325740000001,40.39316170000001,58.343927400000005,78.6498331
2021-05-24,73.3027051,53.2628695,50.340899300000004,44.117812099999995,22.4953832,94.16777909999998,30.1377057,133.7644872,82.6427192,39.813195400000005,33.3331911,61.1961271,67.5800409,41.1832639,72.1871525,52.8704386,86.1391513,38.046158,43.98299050000001,90.5227533,74.5579815,58.24484819999999,49.2558946,53.4054072,42.0852317,34.7204591,48.839579,58.6746897,65.0717554,53.3984787,25.3718929,72.8043124,75.81011860000001,46.492552700000005,37.9129219,43.4763964,58.2790927,30.8361629,47.782699300000004,98.7416027
2021-05-31,45.6404075,27.807368200000003,57.509357,39.432150699999994,30.169113199999998,91.5333542,17.711524800000003,46.3108869,40.8451322,33.323943299999996,26.652338399999998,33.663343600000005,46.3659777,19.6993279,49.6286671,49.146258700000004,52.5130338,22.6889849,22.8473648,39.512148399999994,38.003712699999994,32.32454250000001,50.5401242,31.578018200000002,27.593273800000002,24.1151828,31.6702226,28.092158499999996,40.6371805,34.7808478,12.284015499999999,59.0120446,48.6886986,36.3546466,20.8368606,31.143609,47.5402315,28.321776,31.357932299999995,59.5884106
2021-06-07,26.240255200000004,42.195260299999994,36.987625400000006,36.7593439,17.6411965,69.1665695,21.000808,30.5023565,55.4402385,23.8655082,26.5101926,55.722412600000006,50.140985400000005,32.1572653,50.1423753,66.5616433,35.1815107,12.632513399999999,18.1328293,34.5054032,26.443513499999998,27.2348595,46.1672411,72.36496410000001,15.736217199999999,20.0396943,20.660114200000002,45.392702099999994,35.4105336,25.3907886,27.9593236,44.7718229,31.705542199999996,18.455205499999998,26.0497059,36.4431996,50.6480396,15.051400099999999,17.6249068,109.0450743
2021-06-14,18.041665099999996,26.1472268,39.7633816,51.872251600000006,17.158572099999997,71.23278500000002,10.598801400000001,21.4833874,52.7025057,23.090532800000002,29.7084731,39.0275837,36.254878299999994,29.2057979,42.7047758,45.874147,25.4788203,10.9977176,10.7056225,19.6958729,17.6054408,28.987598000000002,64.0001509,49.7090902,14.7847249,18.9363854,16.9521538,27.922360400000002,29.3998894,19.8576662,24.969962,41.9662162,22.8345616,18.7043411,12.9232096,48.5069203,58.8021892,11.4195078,14.195936500000002,78.1346595
2021-06-21,13.3703753,29.605854700000002,39.9520252,53.7201182,17.8698081,47.557397400000006,8.209151199999999,18.747295599999998,46.4494321,22.054119999999998,21.3218708,27.696994800000002,29.5190803,21.8614492,28.142268499999997,48.0268521,17.7759213,7.496942700000001,7.3981943,11.2676847,12.9389385,24.470925800000003,75.7858022,61.6902556,13.613657599999998,17.0449986,12.6805006,18.5174302,17.1172689,15.3935396,27.682996100000004,40.009364500000004,14.808436000000002,10.5211918,17.990850299999998,27.4618242,62.8638788,11.093568600000001,9.3267988,68.0029124
2021-06-28,13.791426699999999,24.7637757,46.4737049,83.3189795,27.2835266,50.1746038,14.1692198,13.781795599999999,50.834405700000005,20.9990328,21.4640164,31.4738578,25.6700528,32.0199877,22.201123,50.028867700000006,10.6655528,6.638262,5.3237986,11.3479533,10.7824487,34.7514111,91.1965574,96.0405117,9.2221551,18.790028000000003,11.920291200000001,21.8662269,12.4132867,15.5816829,37.7815118,32.3234171,10.8344871,16.5962699,8.1169373,30.0026303,74.89509600000001,13.410064100000001,9.875434,80.5388029
2021-07-05,10.907620399999999,25.1788111,46.48717930000001,118.95640419999998,14.118037500000002,46.4898526,6.0444093,19.3553161,72.165715,19.0942741,26.581265399999996,19.048526199999998,21.672985699999998,29.2401173,17.9574476,45.1422272,9.7026903,7.4804295000000005,4.7580544,9.11047,7.8128563,35.324421799999996,117.14124640000001,71.1859664,7.3191708,15.0185125,12.6908436,10.8670808,10.3226279,14.1278487,24.9448413,19.2148686,9.9270498,25.775961799999997,7.6087212,34.0522532,58.6483373,14.8651491,10.4926488,59.4166861
2021-07-12,36.043608299999995,69.449248,61.3226532,186.3705329,47.6147198,58.23284489999999,15.8279182,20.470019999999998,109.26544469999999,52.5956214,35.6075241,52.328709599999996,47.0765674,86.9653254,47.3951539,159.1064379,7.3325676,10.419759599999999,14.854413700000002,13.675738499999998,14.5651438,89.89526040000001,148.53171920000003,158.75044100000002,15.736217100000001,22.235054100000003,21.8805865,46.5907222,14.765277900000001,17.035517300000002,85.66153940000001,39.891482100000005,11.170864599999998,39.5934107,51.750920699999995,53.353525399999995,126.2816247,19.346811,16.0475804,119.0050968
2021-07-19,45.0763575,134.8864878,104.0369601,252.72873780000003,84.1265351,61.7109747,29.378640399999995,33.4411219,209.12137090000002,75.6954914,59.843383700000004,59.28032699999999,52.8205007,106.6989726,68.5241904,214.8615014,18.960982599999998,17.6855188,27.199243799999998,16.8764433,22.978989,144.16274040000002,235.50169809999997,172.6434944,14.345574599999999,33.290660700000004,33.4750735,61.5801245,21.0372542,28.033346200000004,121.58412049999998,47.7660416,20.1591864,69.259722,67.6217839,78.9693482,121.7583793,30.6033494,22.4254649,98.0547046
2021-07-26,71.96010659999999,203.36732010000003,125.6770791,357.66115529999996,135.31013629999998,76.053955,43.3510656,44.486825599999996,336.6537047,135.8728003,102.0606877,89.1668076,72.2284819,154.4029199,133.3407486,441.3691378,31.774459200000003,30.8629642,49.5388893,29.3080207,35.81187070000001,258.1244485,276.7108376,200.1109533,23.4213463,56.1786937,57.150168199999996,108.92550499999999,32.1438792,41.7164926,203.7790053,73.0400775,32.1592608,131.00704489999998,127.62032589999998,133.83850199999998,138.9590197,54.6879174,47.816989,127.4195986
2021-08-02,106.4386739,253.8632874,172.17773289999997,439.16526600000003,175.88869839999998,106.7200394,83.04737180000001,82.9947842,509.4667578,203.32367349999998,170.9303299,137.4997058,114.6714123,145.617157,211.40204109999996,696.4431714,41.3290167,55.1041794,78.8125288,47.589162,62.131651299999994,394.63581120000003,297.209743,238.63549819999997,51.2341952,77.9746759,86.431161,182.3066002,56.7091202,71.6825832,286.0492521,140.1860236,55.5257684,258.1429042,232.3418859,233.3897431,185.36074729999999,90.2851186,107.05244870000001,174.4721188
2021-08-09,150.8794815,302.2840779,227.1538757,527.6978686,216.05829970000002,123.57691550000001,106.35348950000002,130.3190384,620.0205473,363.08065609999994,263.8936863,201.48742710000002,180.23811559999996,318.3809486,316.0868131,810.6872339000001,62.3638568,82.7801174,103.8938583,105.9744315,98.6505677,558.348327,324.4386615,243.82946090000002,82.77982109999999,100.46867,120.8474464,285.2514375,90.68232560000001,107.4982189,353.674139,195.77947189999998,83.6719665,377.03812170000003,335.45167490000006,337.1983674,178.03739769999999,132.47094520000002,145.6626528,267.71853669999996
2021-08-16,179.5586584,336.0402862,264.3301447,507.86630149999996,228.58367629999998,136.1980495,113.9722563,182.7101293,756.6449146000001,443.8274933,341.0788582,239.63921650000003,253.6065018,279.80595819999996,418.1137042,811.5698431000001,90.13873360000001,101.77017020000001,123.76743910000002,108.6634248,130.87418090000003,806.4282359,313.72591090000003,225.12482240000003,98.44284640000001,136.84409269999998,160.5386544,334.6343958,132.1035033,153.7130459,389.11942710000005,300.3649411,110.44918609999999,454.7876215,451.44111200000003,358.8565267999999,194.1918453,167.718926,163.6647462,329.36764159999996
2021-08-23,196.7741091,463.0411023,280.9712073,514.0698533,274.1637526,187.57794590000003,112.257331,231.14908759999997,686.9822694000001,524.2008487,350.46048139999994,251.73612530000003,327.84832109999996,199.7731489,537.0259562000001,703.0304490999999,84.28749289999999,118.4814166,138.8829655,124.65691509999999,157.52980820000002,826.2139568,276.3532041,258.64659359999996,134.6727416,154.14803090000004,163.9414968,371.72585560000005,197.43659100000002,189.7510324,371.6103088,348.9561611,141.45068229999998,539.2254562999999,622.4776146,409.16517179999994,232.7778972,202.9319849,181.4611013,449.57481010000004
2021-08-30,210.4384259,498.3191068,301.6546338,462.72556360000004,244.0327415,180.1740063,130.9809431,260.33406659999997,686.1034343,606.0214470000001,446.2667537000001,336.79764720000003,436.450113,436.3023607,658.5737543,408.84176279999997,127.46816809999999,132.61662109999997,158.7130274,154.2258082,192.1750532,745.3520409,267.68871829999995,241.9175728,158.9723885,156.57981410000002,171.75562259999998,438.5036897,269.43365359999996,267.0351537,493.49587770000005,383.1657004,179.5630439,674.5061364000001,648.2514317,395.4598039,271.7331938,253.6271489,231.42119659999997,548.4881373000001
2021-09-06,160.8973324,374.63857349999995,292.4919433,477.3765047,224.9106496,235.6346786,86.19608739999998,278.67601540000004,554.9315263,379.57922940000003,377.8235489,294.540572,420.6098842,281.0757753,446.0772916,368.1986896,199.2384499,134.36700869999999,108.6519127,106.5463443,164.8123801,574.1229735,252.26170730000004,166.8759653,90.6845255,164.3817851,169.2836489,274.4126564,354.7586661,360.5166996,266.5555997,235.22299969999997,199.8082804,741.98358,421.1223909,393.41285419999997,191.5455929,278.93398829999995,245.13707739999998,420.7250896
2021-09-13,279.7530572,823.568474,243.48502399999998,360.16897429999995,188.5893439,223.2373845,144.6722328,322.1494737,461.2688577,620.5592389,290.4749518,536.3692742000001,397.2196401,438.910634,844.4914079,337.4150058,180.869998,125.2517833,239.6869896,243.0227897,243.18840899999998,385.2991083,246.36075350000002,323.2684109,264.4416389,164.50562589999998,173.4311863,622.5648708,397.74783769999993,402.37857550000007,605.7099822,415.6777296,228.1813377,631.003212,1217.4099158,461.1393049,454.26306639999996,281.34360929999997,209.27004950000003,793.1955874
2021-09-20,200.3490756,799.6347688999999,241.80070580000003,323.5416208,155.3187331,225.3036002,154.8212176,318.5013514,349.6843923,338.8510027,252.94845930000002,450.0487982,372.23056920000005,323.4258984,623.8649565000001,349.9652769,251.60335110000005,141.8474382,194.90615459999998,226.92896389999999,263.2685101,405.3207748,238.8341927,241.4396008,225.0645002,177.880433,186.95981179999998,404.93082469999996,428.84638759999996,409.7332668,329.3321942,274.8315635,258.9325067,535.2967781000001,518.7144049000001,359.81699249999997,313.4270538,291.7270964,374.6835704,630.9159099999999
2021-09-27,159.2290147,1268.6247113,235.8719062,253.02571629999997,133.5320458,206.6904407,95.2767581,319.81872880000003,248.96803579999997,271.4561518,177.1847454,482.3984503,298.4032605,240.64753819999999,496.35367770000005,188.38322800000003,243.08572220000002,140.8236266,168.8383994,235.93909829999996,280.98000790000003,289.0333174,198.6979537,196.287177,150.2625753,152.06525360000003,178.54062129999997,338.7944502,479.8061958,355.69339049999996,293.0328029,269.0081616,256.5387498,381.9058497,387.7688935,274.4275105,292.19549409999996,252.74245710000002,355.5842065,590.0454727
2021-10-04,152.5557437,858.0164077,245.33103649999998,169.5087514,120.1633467,227.04266510000002,83.9470049,317.7919942,171.6213341,227.0491261,136.38889949999998,497.0680049,271.35644010000004,229.15054360000002,445.34023219999995,130.2171347,316.70766230000004,141.4015848,141.6971806,278.46131379999997,324.5517064,205.67712,176.7685141,182.3622589,336.6818539,140.95335559999998,174.5120283,270.4601333,571.4031848999999,344.3107231,234.0996735,245.1958703,269.4619071,328.22669040000005,299.54257640000003,216.32274559999996,296.4725763,223.9434132,346.87462220000003,522.7294584000001
2021-10-11,96.1666029,842.6600999,213.2481456,159.4444785,102.54755130000001,270.2265725,51.8694655,301.3754435,115.8774144,119.6076533,91.755117,394.16217420000004,231.1637106,211.88789219999995,324.1051261,111.12264009999998,257.23239269999993,127.16730159999997,94.7984311,296.0100054,362.6437998,152.8590198,146.2396133,122.4564321,204.2780553,131.14741550000002,179.50769060000002,223.08645280000002,538.08331,310.5219034,217.11808960000002,212.70741750000002,263.9938158,224.16462889999997,230.0040919,144.31507029999997,205.57688449999998,128.85069349999998,344.11430129999997,542.3060543
2021-10-18,168.1584869,496.6589655,156.5068374,132.28744089999998,97.56381809999998,271.9312005,119.8198709,253.7471789,86.535361,152.64214800000002,63.7523934,536.2598,197.3218762,185.6335617,272.95766979999996,89.50948029999999,206.1266195,102.9756257,185.9267776,302.1304753,343.0763069,109.4787423,119.70970560000002,126.05715460000002,352.6376461,107.223623,160.8334295,181.7123067,457.59294610000006,249.87135709999998,194.53459279999998,189.3902332,248.25447420000003,163.33719159999998,179.89398319999998,166.7361527,369.0291238,229.5891434,295.5772286,519.9818659
2021-10-25,117.36218310000001,981.5585960999999,215.7948344,109.15611239999998,107.04357970000001,298.9814073,80.2641323,216.6579347,67.01233570000001,85.4433751,66.5953095,431.2192208,168.11367900000005,192.05128679999999,214.39494919999999,76.5932494,240.19713499999997,88.03127980000001,141.3200177,265.1467834,264.70027799999997,104.2205268,109.67970989999999,136.285756,155.6787615,94.43424510000001,137.7737426,144.7151792,433.8117022,211.096741,140.8768074,181.7042858,216.5802228,116.7296533,91.56602290000001,105.82832690000001,318.41185470000005,125.92888260000001,239.5992905,501.092168
2021-11-01,123.94012169999999,615.3590747000001,283.0732364,97.21097540000001,109.4236807,350.378522,64.379987,182.10210880000002,55.909564100000004,76.1810183,65.1027787,327.4375956,172.14035389999998,193.3211042,192.72986929999996,75.1509369,243.82638550000001,84.59655730000001,133.2545352,298.5886297,437.60833260000004,106.47886299999999,110.3299528,126.6625859,364.86066130000006,104.6905157,139.4544779,125.54685610000001,463.60359009999996,201.98889659999998,108.04407069999999,185.71229520000003,214.3350981,112.2068822,111.90918789999999,90.6550135,324.0120632,108.2466889,260.8931953,436.00857260000004
2021-11-08,148.5279478,553.2421177,288.0183943,100.1147657,109.11632519999999,357.9890832,70.143261,176.5285888,48.3037284,43.9868583,55.0814993,264.10672000000005,191.1338242,214.8736789,178.3460432,57.24043,260.19504629999994,81.2278867,153.4182413,341.9737311,375.7064713,77.693504,125.61065929999998,155.85074400000002,332.43673490000003,96.6296048,153.7277981,111.4441775,450.6676388000001,235.44418960000002,116.8614316,156.6188621,235.15139430000002,92.2185342,93.6279283,74.459928,354.32088400000004,103.939637,308.6587497,406.6436785
2021-11-15,191.9598206,379.61899750000003,334.54599750000006,116.31659500000002,86.4812348,357.86855380000003,112.9882829,203.68683299999998,47.401887,79.2155606,53.0203851,185.2852325,248.7656094,260.51846290000003,214.4619545,56.766834800000005,249.75169259999998,94.2071752,193.2379343,502.9119891,488.7100691,72.7723537,159.8622006,133.4816534,403.7986496,128.8732479,199.4489671,116.00986080000001,436.4250257,283.0358831,138.36473870000003,137.6397587,271.965182,87.1208346,156.2256329,79.30312699999999,351.79771300000004,106.31433580000001,395.10308770000006,362.8539242
2021-11-22,153.78712109999998,249.43624359999995,332.6191375,140.5368447,60.9961198,263.5113717,84.0313454,226.58893460000002,45.5107809,47.8897465,68.3721319,151.5671517,205.78973680000001,205.1612925,151.7002286,43.7860228,349.5190503,93.7448088,168.35969260000002,383.582893,429.8131525,49.6496882,300.395933,90.55976580000001,291.22980369999993,137.350714,212.6414457,78.3241075,411.0757877,294.6323498,77.5726786,93.6223847,296.3564676,53.3725308,92.3210868,67.38586019999998,212.9310045,86.1293957,298.749026,208.64529960000002
